,city,year,company,car_name,name,model,price,kms_driven,owner,fuel_type,car_link
155,Pune,2019,Maruti,Baleno  ,Maruti Baleno  ,Manual,736629,33608,1,Petrol,https://www.cars24.com/buy-used-maruti-baleno-2019-cars-pune-10693996774/
156,Pune,2017,Maruti,Baleno  ,Maruti Baleno  ,Manual,653499,32981,1,Petrol,https://www.cars24.com/buy-used-maruti-baleno-2017-cars-pune-10676994773/
157,Pune,2020,MG,HECTOR  ,MG HECTOR  ,Automatic,1888499,5388,1,Petrol,https://www.cars24.com/buy-used-mg-hector-2020-cars-pune-1065550665/
158,Pune,2017,Honda,City  ,Honda City  ,Automatic,940999,24655,2,Petrol,https://www.cars24.com/buy-used-honda-city-2017-cars-pune-1035177603/
159,Pune,2017,Maruti,Vitara Brezza ,Maruti Vitara Brezza ,Manual,738199,48518,1,Diesel,https://www.cars24.com/buy-used-maruti-vitara-brezza-2017-cars-pune-1038380622/
160,Pune,2017,Maruti,Baleno  ,Maruti Baleno  ,Manual,653499,24991,1,Petrol,https://www.cars24.com/buy-used-maruti-baleno-2017-cars-pune-10643399778/
161,Pune,2017,Tata,Hexa  ,Tata Hexa  ,Automatic,1114799,104347,1,Diesel,https://www.cars24.com/buy-used-tata-hexa-2017-cars-pune-1069661240/
162,Pune,2018,Maruti,Alto 800 ,Maruti Alto 800 ,Manual,339099,28017,1,Petrol,https://www.cars24.com/buy-used-maruti-alto-800-2018-cars-pune-1066459969/
163,Pune,2020,Tata,NEXON  ,Tata NEXON  ,Manual,936099,43163,1,Petrol,https://www.cars24.com/buy-used-tata-nexon-2020-cars-pune-1064756965/
164,Pune,2017,Maruti,S Cross ,Maruti S Cross ,Manual,958799,58871,1,Diesel,https://www.cars24.com/buy-used-maruti-s-cross-2017-cars-pune-1064963860/
165,Pune,2017,Maruti,IGNIS  ,Maruti IGNIS  ,Automatic,583899,26328,1,Petrol,https://www.cars24.com/buy-used-maruti-ignis-2017-cars-pune-1034842266/
166,Pune,2018,Ford,Ecosport  ,Ford Ecosport  ,Automatic,904599,44981,1,Petrol,https://www.cars24.com/buy-used-ford-ecosport-2018-cars-pune-1064453661/
167,Pune,2017,Tata,Hexa  ,Tata Hexa  ,Automatic,1021199,119618,1,Diesel,https://www.cars24.com/buy-used-tata-hexa-2017-cars-pune-1031301800/
168,Pune,2018,Toyota,YARIS  ,Toyota YARIS  ,Manual,856999,28478,1,Petrol,https://www.cars24.com/buy-used-toyota-yaris-2018-cars-pune-10641592714/
169,Pune,2018,Tata,NEXON  ,Tata NEXON  ,Automatic,887609,79737,1,Diesel,https://www.cars24.com/buy-used-tata-nexon-2018-cars-pune-1061938865/
170,Pune,2018,Hyundai,Verna  ,Hyundai Verna  ,Automatic,1102199,21774,1,Petrol,https://www.cars24.com/buy-used-hyundai-verna-2018-cars-pune-1032186947/
171,Pune,2018,Honda,WR-V  ,Honda WR-V  ,Manual,815299,15939,1,Petrol,https://www.cars24.com/buy-used-honda-wr-v-2018-cars-pune-1037383540/
172,Pune,2018,Maruti,S Cross ,Maruti S Cross ,Manual,1022099,64963,1,Diesel,https://www.cars24.com/buy-used-maruti-s-cross-2018-cars-pune-1060005062/
173,Pune,2018,Maruti,S Cross ,Maruti S Cross ,Manual,926099,63073,1,Diesel,https://www.cars24.com/buy-used-maruti-s-cross-2018-cars-pune-1061335044/
174,Pune,2017,Honda,WR-V  ,Honda WR-V  ,Manual,624299,100475,1,Petrol,https://www.cars24.com/buy-used-honda-wr-v-2017-cars-pune-1035115844/
175,Pune,2017,Maruti,S Cross ,Maruti S Cross ,Manual,855799,77395,1,Diesel,https://www.cars24.com/buy-used-maruti-s-cross-2017-cars-pune-1064203605/
176,Pune,2018,Hyundai,Tucson New ,Hyundai Tucson New ,Automatic,1941299,50976,2,Diesel,https://www.cars24.com/buy-used-hyundai-tucson-new-2018-cars-pune-10611099718/
177,Pune,2014,Hyundai,Eon  ,Hyundai Eon  ,Manual,339099,11779,1,Petrol,https://www.cars24.com/buy-used-hyundai-eon-2014-cars-pune-1069066567/
178,Pune,2015,Maruti,Alto 800 ,Maruti Alto 800 ,Manual,293299,11125,1,Petrol,https://www.cars24.com/buy-used-maruti-alto-800-2015-cars-pune-1031562164/
179,Pune,2016,Maruti,Swift  ,Maruti Swift  ,Manual,504399,14724,2,Petrol,https://www.cars24.com/buy-used-maruti-swift-2016-cars-pune-1063848669/
180,Pune,2019,Maruti,Ertiga  ,Maruti Ertiga  ,Automatic,1130999,16389,1,Petrol,https://www.cars24.com/buy-used-maruti-ertiga-2019-cars-pune-10669591774/
181,Pune,2019,Maruti,Ertiga  ,Maruti Ertiga  ,Automatic,1130999,39506,1,Petrol,https://www.cars24.com/buy-used-maruti-ertiga-2019-cars-pune-1068336668/
182,Pune,2016,Maruti,Celerio  ,Maruti Celerio  ,Manual,439999,53508,1,Diesel,https://www.cars24.com/buy-used-maruti-celerio-2016-cars-pune-1061981960/
183,Pune,2019,Maruti,Ertiga  ,Maruti Ertiga  ,Manual,1126199,23796,1,Diesel,https://www.cars24.com/buy-used-maruti-ertiga-2019-cars-pune-1037849243/
184,Pune,2011,Mercedes,Benz C Class,Mercedes Benz C Class,Automatic,845699,43482,2,Diesel,https://www.cars24.com/buy-used-mercedes-benz-c-class-2011-cars-pune-1033613125/
185,Pune,2020,Maruti,Dzire  ,Maruti Dzire  ,Manual,763799,7766,1,Petrol,https://www.cars24.com/buy-used-maruti-dzire-2020-cars-pune-10693291776/
186,Pune,2015,Maruti,Swift Dzire ,Maruti Swift Dzire ,Manual,474299,91842,1,Petrol,https://www.cars24.com/buy-used-maruti-swift-dzire-2015-cars-pune-1038445043/
187,Pune,2014,Maruti,Swift Dzire ,Maruti Swift Dzire ,Manual,447599,54417,1,Petrol,https://www.cars24.com/buy-used-maruti-swift-dzire-2014-cars-pune-1031472163/
188,Pune,2013,Maruti,Swift  ,Maruti Swift  ,Manual,403799,54935,1,Petrol,https://www.cars24.com/buy-used-maruti-swift-2013-cars-mumbai-1031450262/
189,Pune,2017,Maruti,Swift  ,Maruti Swift  ,Manual,629599,53444,2,Diesel,https://www.cars24.com/buy-used-maruti-swift-2017-cars-pune-1066715962/
190,Pune,2016,Renault,Kwid  ,Renault Kwid  ,Manual,338299,46799,1,Petrol,https://www.cars24.com/buy-used-renault-kwid-2016-cars-pune-10695898779/
191,Pune,2017,Maruti,Celerio  ,Maruti Celerio  ,Automatic,467999,35598,1,Petrol,https://www.cars24.com/buy-used-maruti-celerio-2017-cars-pune-1062864466/
192,Pune,2015,Volkswagen,Vento  ,Volkswagen Vento  ,Automatic,584699,63954,2,Diesel,https://www.cars24.com/buy-used-volkswagen-vento-2015-cars-pune-1032022266/
193,Pune,2017,Hyundai,Elite i20 ,Hyundai Elite i20 ,Manual,521999,33595,1,Petrol,https://www.cars24.com/buy-used-hyundai-elite-i20-2017-cars-pune-1031244360/
194,Pune,2013,Hyundai,i10  ,Hyundai i10  ,Automatic,382299,39557,2,Petrol,https://www.cars24.com/buy-used-hyundai-i10-2013-cars-pune-1036802447/
195,Pune,2018,Maruti,Swift  ,Maruti Swift  ,Automatic,687799,22989,1,Petrol,https://www.cars24.com/buy-used-maruti-swift-2018-cars-pune-1063616767/
196,Pune,2018,Toyota,Innova Crysta ,Toyota Innova Crysta ,Manual,1814599,37082,1,Diesel,https://www.cars24.com/buy-used-toyota-innova-crysta-2018-cars-pune-1031672168/
197,Pune,2013,Hyundai,i20  ,Hyundai i20  ,Manual,340499,115474,2,Petrol,https://www.cars24.com/buy-used-hyundai-i20-2013-cars-pune-1038554021/
198,Pune,2015,Maruti,Alto K10 ,Maruti Alto K10 ,Automatic,377799,16285,1,Petrol,https://www.cars24.com/buy-used-maruti-alto-k10-2015-cars-pune-1064445661/
199,Pune,2014,Hyundai,Grand i10 ,Hyundai Grand i10 ,Manual,403399,61565,1,Petrol,https://www.cars24.com/buy-used-hyundai-grand-i10-2014-cars-pune-1067127268/
200,Pune,2018,Toyota,Innova Crysta ,Toyota Innova Crysta ,Manual,1737899,44195,1,Diesel,https://www.cars24.com/buy-used-toyota-innova-crysta-2018-cars-pune-1030636146/
201,Pune,2019,Maruti,Vitara Brezza ,Maruti Vitara Brezza ,Manual,875199,48396,1,Diesel,https://www.cars24.com/buy-used-maruti-vitara-brezza-2019-cars-pune-1062865609/
202,Pune,2016,Maruti,Alto 800 ,Maruti Alto 800 ,Manual,310599,32054,1,Petrol,https://www.cars24.com/buy-used-maruti-alto-800-2016-cars-pune-1064091268/
203,Pune,2015,Maruti,Alto K10 ,Maruti Alto K10 ,Manual,305899,64814,1,Petrol,https://www.cars24.com/buy-used-maruti-alto-k10-2015-cars-pune-1068468409/
204,Pune,2015,Mahindra,XUV500  ,Mahindra XUV500  ,Manual,883799,42820,1,Diesel,https://www.cars24.com/buy-used-mahindra-xuv500-2015-cars-pune-1039886533/
205,Pune,2016,Maruti,Baleno  ,Maruti Baleno  ,Manual,533699,44778,1,Petrol,https://www.cars24.com/buy-used-maruti-baleno-2016-cars-pune-1065736260/
206,Pune,2015,Hyundai,Creta  ,Hyundai Creta  ,Manual,850999,59326,1,Petrol,https://www.cars24.com/buy-used-hyundai-creta-2015-cars-mumbai-1030332569/
207,Pune,2017,Maruti,Vitara Brezza ,Maruti Vitara Brezza ,Manual,711299,33285,1,Diesel,https://www.cars24.com/buy-used-maruti-vitara-brezza-2017-cars-pune-1030079345/
208,Pune,2013,Mahindra,XUV500  ,Mahindra XUV500  ,Manual,777199,89456,2,Diesel,https://www.cars24.com/buy-used-mahindra-xuv500-2013-cars-pune-1063021660/
209,Pune,2016,Renault,Duster  ,Renault Duster  ,Manual,633899,117368,1,Diesel,https://www.cars24.com/buy-used-renault-duster-2016-cars-pune-1062248049/
210,Pune,2018,Maruti,Wagon R 1.0,Maruti Wagon R 1.0,Automatic,415199,67320,1,Petrol,https://www.cars24.com/buy-used-maruti-wagon-r-1.0-2018-cars-pune-1030033324/
211,Pune,2018,Maruti,Baleno  ,Maruti Baleno  ,Manual,594099,41816,1,Petrol,https://www.cars24.com/buy-used-maruti-baleno-2018-cars-pune-1062841467/
212,Pune,2016,Hyundai,Creta  ,Hyundai Creta  ,Automatic,929799,113700,1,Diesel,https://www.cars24.com/buy-used-hyundai-creta-2016-cars-pune-1062528649/
213,Pune,2017,Maruti,Ciaz  ,Maruti Ciaz  ,Manual,700199,69038,1,Diesel,https://www.cars24.com/buy-used-maruti-ciaz-2017-cars-pune-1065514704/
214,Pune,2017,Renault,Kwid  ,Renault Kwid  ,Automatic,431699,30100,1,Petrol,https://www.cars24.com/buy-used-renault-kwid-2017-cars-pune-1069582964/
215,Pune,2018,Maruti,Vitara Brezza ,Maruti Vitara Brezza ,Manual,812899,45635,1,Diesel,https://www.cars24.com/buy-used-maruti-vitara-brezza-2018-cars-pune-1064825268/
216,Pune,2016,Volkswagen,Ameo  ,Volkswagen Ameo  ,Manual,501799,30902,1,Petrol,https://www.cars24.com/buy-used-volkswagen-ameo-2016-cars-pune-1031743243/
217,Pune,2018,Maruti,S Cross ,Maruti S Cross ,Manual,889399,35691,2,Diesel,https://www.cars24.com/buy-used-maruti-s-cross-2018-cars-mumbai-1030186364/
218,Pune,2017,Honda,City  ,Honda City  ,Manual,874699,50334,2,Diesel,https://www.cars24.com/buy-used-honda-city-2017-cars-pune-1061586260/
219,Pune,2020,Volkswagen,Polo  ,Volkswagen Polo  ,Manual,868699,39385,1,Petrol,https://www.cars24.com/buy-used-volkswagen-polo-2020-cars-pune-10667995711/
220,Pune,2015,Honda,Amaze  ,Honda Amaze  ,Manual,509799,35785,1,Petrol,https://www.cars24.com/buy-used-honda-amaze-2015-cars-pune-10688898719/
221,Pune,2016,Honda,City  ,Honda City  ,Manual,671299,69887,2,Petrol,https://www.cars24.com/buy-used-honda-city-2016-cars-pune-10623291716/
222,Pune,2018,Volkswagen,Polo  ,Volkswagen Polo  ,Manual,609999,21612,1,Petrol,https://www.cars24.com/buy-used-volkswagen-polo-2018-cars-pune-10650594717/
223,Pune,2014,Honda,Amaze  ,Honda Amaze  ,Manual,472499,36235,1,Petrol,https://www.cars24.com/buy-used-honda-amaze-2014-cars-pune-1068692665/
224,Pune,2016,Hyundai,Grand i10 ,Hyundai Grand i10 ,Manual,469099,27898,1,Petrol,https://www.cars24.com/buy-used-hyundai-grand-i10-2016-cars-pune-1061835809/
225,Pune,2017,Honda,Brio  ,Honda Brio  ,Automatic,632999,18396,1,Petrol,https://www.cars24.com/buy-used-honda-brio-2017-cars-pune-10684393710/
226,Pune,2019,Maruti,New Wagon-R ,Maruti New Wagon-R ,Manual,588799,9908,1,Petrol,https://www.cars24.com/buy-used-maruti-new--wagon-r-2019-cars-pune-1066326262/
227,Pune,2016,Hyundai,Elite i20 ,Hyundai Elite i20 ,Manual,665799,31157,1,Petrol,https://www.cars24.com/buy-used-hyundai-elite-i20-2016-cars-pune-1067616560/
228,Pune,2020,Maruti,New Wagon-R ,Maruti New Wagon-R ,Manual,593603,76343,1,Petrol,https://www.cars24.com/buy-used-maruti-new--wagon-r-2020-cars-pune-10608095799/
229,Pune,2019,Hyundai,Elite i20 ,Hyundai Elite i20 ,Manual,715999,13566,1,Petrol,https://www.cars24.com/buy-used-hyundai-elite-i20-2019-cars-pune-1063123407/
230,Pune,2019,Maruti,Vitara Brezza ,Maruti Vitara Brezza ,Manual,1021299,57806,1,Diesel,https://www.cars24.com/buy-used-maruti-vitara-brezza-2019-cars-mumbai-1039536465/
231,Pune,2015,Hyundai,Grand i10 ,Hyundai Grand i10 ,Manual,490999,12627,1,Petrol,https://www.cars24.com/buy-used-hyundai-grand-i10-2015-cars-pune-1061862902/
232,Pune,2017,Maruti,Celerio  ,Maruti Celerio  ,Automatic,483799,52807,1,Petrol,https://www.cars24.com/buy-used-maruti-celerio-2017-cars-pune-10616198794/
233,Pune,2019,Renault,TRIBER  ,Renault TRIBER  ,Manual,678599,8712,1,Petrol,https://www.cars24.com/buy-used-renault-triber-2019-cars-pune-10602591710/
234,Pune,2019,Hyundai,Elite i20 ,Hyundai Elite i20 ,Manual,711649,32859,1,Petrol,https://www.cars24.com/buy-used-hyundai-elite-i20-2019-cars-pune-1066114800/
235,Pune,2014,Ford,Ecosport  ,Ford Ecosport  ,Manual,516599,57520,1,Diesel,https://www.cars24.com/buy-used-ford-ecosport-2014-cars-pune-1036039865/
236,Pune,2020,KIA,SELTOS  ,KIA SELTOS  ,Automatic,1890099,7855,1,Diesel,https://www.cars24.com/buy-used-kia-seltos-2020-cars-pune-10607694773/
237,Pune,2020,Hyundai,VENUE  ,Hyundai VENUE  ,Manual,999699,25005,1,Petrol,https://www.cars24.com/buy-used-hyundai-venue-2020-cars-mumbai-1035466263/
238,Pune,2015,Hyundai,Elite i20 ,Hyundai Elite i20 ,Manual,531299,75263,1,Petrol,https://www.cars24.com/buy-used-hyundai-elite-i20-2015-cars-pune-1031351600/
239,Pune,2018,Maruti,Vitara Brezza ,Maruti Vitara Brezza ,Automatic,1009199,32665,1,Diesel,https://www.cars24.com/buy-used-maruti-vitara-brezza-2018-cars-pune-1068885965/
240,Pune,2018,Maruti,Wagon R 1.0,Maruti Wagon R 1.0,Manual,477199,16432,2,Petrol,https://www.cars24.com/buy-used-maruti-wagon-r-1.0-2018-cars-pune-10641395797/
241,Pune,2019,Hyundai,Elite i20 ,Hyundai Elite i20 ,Manual,699699,16160,1,Petrol,https://www.cars24.com/buy-used-hyundai-elite-i20-2019-cars-pune-1069242862/
242,Pune,2016,Skoda,Superb  ,Skoda Superb  ,Automatic,1774499,23893,1,Petrol,https://www.cars24.com/buy-used-skoda-superb-2016-cars-pune-1034043622/
243,Pune,2017,Maruti,Vitara Brezza ,Maruti Vitara Brezza ,Manual,753399,33515,1,Diesel,https://www.cars24.com/buy-used-maruti-vitara-brezza-2017-cars-pune-1037789801/
244,Pune,2017,Maruti,IGNIS  ,Maruti IGNIS  ,Manual,566049,20478,1,Petrol,https://www.cars24.com/buy-used-maruti-ignis-2017-cars-pune-10626394799/
245,Pune,2019,Maruti,Vitara Brezza ,Maruti Vitara Brezza ,Automatic,906899,70241,1,Diesel,https://www.cars24.com/buy-used-maruti-vitara-brezza-2019-cars-pune-1067805541/
246,Pune,2017,Maruti,Ciaz  ,Maruti Ciaz  ,Manual,686299,20254,1,Petrol,https://www.cars24.com/buy-used-maruti-ciaz-2017-cars-pune-1031517964/
247,Pune,2017,Maruti,Baleno  ,Maruti Baleno  ,Manual,624599,50905,2,Petrol,https://www.cars24.com/buy-used-maruti-baleno-2017-cars-pune-10302494771/
248,Pune,2018,Maruti,Dzire  ,Maruti Dzire  ,Manual,704199,30817,1,Petrol,https://www.cars24.com/buy-used-maruti-dzire-2018-cars-mumbai-1033120665/
249,Pune,2017,Maruti,Baleno  ,Maruti Baleno  ,Manual,609099,35584,1,Petrol,https://www.cars24.com/buy-used-maruti-baleno-2017-cars-pune-1065144369/
250,Pune,2020,Maruti,Vitara Brezza ,Maruti Vitara Brezza ,Manual,887999,24130,1,Petrol,https://www.cars24.com/buy-used-maruti-vitara-brezza-2020-cars-pune-1039244606/
251,Pune,2020,Honda,City  ,Honda City  ,Automatic,1468599,9911,1,Petrol,https://www.cars24.com/buy-used-honda-city-2020-cars-pune-1068634467/
252,Pune,2017,Hyundai,Grand i10 ,Hyundai Grand i10 ,Manual,576999,17484,1,Petrol,https://www.cars24.com/buy-used-hyundai-grand-i10-2017-cars-pune-10695998710/
253,Pune,2018,Hyundai,NEW SANTRO ,Hyundai NEW SANTRO ,Manual,494199,29668,1,Petrol,https://www.cars24.com/buy-used-hyundai-new-santro-2018-cars-pune-1061388860/
254,Pune,2017,Volkswagen,Polo  ,Volkswagen Polo  ,Automatic,807199,26912,1,Petrol,https://www.cars24.com/buy-used-volkswagen-polo-2017-cars-pune-1038247645/
255,Pune,2017,Hyundai,Creta  ,Hyundai Creta  ,Manual,801399,69721,2,Petrol,https://www.cars24.com/buy-used-hyundai-creta-2017-cars-pune-1030592808/
256,Pune,2020,Maruti,S PRESSO ,Maruti S PRESSO ,Automatic,535799,3301,1,Petrol,https://www.cars24.com/buy-used-maruti-s-presso-2020-cars-pune-1030949979/
257,Pune,2016,Maruti,Baleno  ,Maruti Baleno  ,Manual,620099,54486,1,Petrol,https://www.cars24.com/buy-used-maruti-baleno-2016-cars-mumbai-1035062467/
258,Pune,2019,MG,HECTOR  ,MG HECTOR  ,Automatic,1734799,31713,1,Petrol,https://www.cars24.com/buy-used-mg-hector-2019-cars-pune-1063276860/
259,Pune,2019,Maruti,Alto K10 ,Maruti Alto K10 ,Manual,425499,15962,1,Petrol,https://www.cars24.com/buy-used-maruti-alto-k10-2019-cars-pune-10648692773/
260,Pune,2015,Maruti,Alto K10 ,Maruti Alto K10 ,Manual,325899,42521,1,Petrol,https://www.cars24.com/buy-used-maruti-alto-k10-2015-cars-mumbai-1032690963/
261,Pune,2019,Tata,NEXON  ,Tata NEXON  ,Automatic,1060399,7864,1,Petrol,https://www.cars24.com/buy-used-tata-nexon-2019-cars-pune-10648799776/
262,Pune,2015,Hyundai,Grand i10 ,Hyundai Grand i10 ,Manual,463399,54856,1,Petrol,https://www.cars24.com/buy-used-hyundai-grand-i10-2015-cars-mumbai-1039834364/
263,Pune,2017,Maruti,Alto K10 ,Maruti Alto K10 ,Automatic,406899,16366,1,Petrol,https://www.cars24.com/buy-used-maruti-alto-k10-2017-cars-pune-1061615864/
264,Pune,2018,Maruti,Wagon R 1.0,Maruti Wagon R 1.0,Manual,480599,19756,2,Petrol,https://www.cars24.com/buy-used-maruti-wagon-r-1.0-2018-cars-pune-10690197793/
265,Pune,2017,Maruti,Wagon R 1.0,Maruti Wagon R 1.0,Manual,478199,37606,1,Petrol,https://www.cars24.com/buy-used-maruti-wagon-r-1.0-2017-cars-pune-1067556260/
266,Pune,2018,Maruti,S Cross ,Maruti S Cross ,Manual,892799,60983,1,Diesel,https://www.cars24.com/buy-used-maruti-s-cross-2018-cars-pune-10600191793/
267,Pune,2019,Maruti,Alto K10 ,Maruti Alto K10 ,Automatic,447699,21306,1,Petrol,https://www.cars24.com/buy-used-maruti-alto-k10-2019-cars-pune-1033860960/
268,Pune,2019,Maruti,Baleno  ,Maruti Baleno  ,Manual,719599,25678,1,Petrol,https://www.cars24.com/buy-used-maruti-baleno-2019-cars-pune-10612391714/
269,Pune,2017,Hyundai,Grand i10 ,Hyundai Grand i10 ,Manual,539599,27054,1,Petrol,https://www.cars24.com/buy-used-hyundai-grand-i10-2017-cars-pune-1037564365/
270,Pune,2018,Hyundai,Creta  ,Hyundai Creta  ,Automatic,1106599,40089,1,Petrol,https://www.cars24.com/buy-used-hyundai-creta-2018-cars-pune-1032101849/
271,Pune,2017,Toyota,Camry  ,Toyota Camry  ,Automatic,1925799,69898,1,Petrol,https://www.cars24.com/buy-used-toyota-camry-2017-cars-pune-1035814903/
272,Pune,2017,Ford,Ecosport  ,Ford Ecosport  ,Automatic,763199,23749,2,Petrol,https://www.cars24.com/buy-used-ford-ecosport-2017-cars-pune-1061773164/
273,Pune,2017,Maruti,IGNIS  ,Maruti IGNIS  ,Manual,484499,33192,1,Petrol,https://www.cars24.com/buy-used-maruti-ignis-2017-cars-pune-1035734167/
274,Pune,2018,Toyota,YARIS  ,Toyota YARIS  ,Automatic,1019599,59985,1,Petrol,https://www.cars24.com/buy-used-toyota-yaris-2018-cars-pune-10681596774/
275,Pune,2015,Maruti,S Cross ,Maruti S Cross ,Manual,587499,76022,1,Diesel,https://www.cars24.com/buy-used-maruti-s-cross-2015-cars-pune-1039059442/
276,Pune,2018,Jeep,Compass  ,Jeep Compass  ,Automatic,1657299,18567,1,Petrol,https://www.cars24.com/buy-used-jeep-compass-2018-cars-pune-1032575444/
277,Pune,2015,BMW,3 Series ,BMW 3 Series ,Automatic,1502499,96071,1,Diesel,https://www.cars24.com/buy-used-bmw-3-series-2015-cars-pune-1036099740/
278,Pune,2016,Maruti,Swift Dzire ,Maruti Swift Dzire ,Manual,475999,185289,1,Petrol,https://www.cars24.com/buy-used-maruti-swift-dzire-2016-cars-pune-1060872009/
279,Pune,2017,Maruti,Swift  ,Maruti Swift  ,Manual,577399,23787,1,Diesel,https://www.cars24.com/buy-used-maruti-swift-2017-cars-pune-1036255701/
280,Pune,2016,Maruti,Swift  ,Maruti Swift  ,Manual,563699,62326,1,Petrol,https://www.cars24.com/buy-used-maruti-swift-2016-cars-pune-1065096665/
281,Pune,2017,Maruti,Celerio  ,Maruti Celerio  ,Automatic,469099,47667,1,Petrol,https://www.cars24.com/buy-used-maruti-celerio-2017-cars-pune-1064462400/
282,Pune,2016,Maruti,Swift  ,Maruti Swift  ,Manual,527799,40106,1,Diesel,https://www.cars24.com/buy-used-maruti-swift-2016-cars-pune-1036287208/
283,Pune,2015,Hyundai,Elite i20 ,Hyundai Elite i20 ,Manual,587399,42587,1,Diesel,https://www.cars24.com/buy-used-hyundai-elite-i20-2015-cars-pune-1039650603/
284,Pune,2018,Honda,Amaze  ,Honda Amaze  ,Automatic,715499,4964,1,Petrol,https://www.cars24.com/buy-used-honda-amaze-2018-cars-pune-1061611366/
285,Pune,2018,Ford,Ecosport  ,Ford Ecosport  ,Manual,981299,18530,1,Diesel,https://www.cars24.com/buy-used-ford-ecosport-2018-cars-pune-1061054968/
286,Pune,2016,Maruti,Baleno  ,Maruti Baleno  ,Manual,600299,36930,1,Petrol,https://www.cars24.com/buy-used-maruti-baleno-2016-cars-pune-1066777230/
287,Pune,2016,Maruti,Vitara Brezza ,Maruti Vitara Brezza ,Manual,767599,59735,1,Diesel,https://www.cars24.com/buy-used-maruti-vitara-brezza-2016-cars-pune-1030544145/
288,Pune,2018,Maruti,Wagon R 1.0,Maruti Wagon R 1.0,Manual,509299,55622,1,Petrol + CNG,https://www.cars24.com/buy-used-maruti-wagon-r-1.0-2018-cars-pune-1039486261/
289,Pune,2018,Maruti,Dzire  ,Maruti Dzire  ,Manual,692299,53343,1,Diesel,https://www.cars24.com/buy-used-maruti-dzire-2018-cars-pune-1034501024/
290,Pune,2017,Hyundai,Creta  ,Hyundai Creta  ,Automatic,1135099,68980,1,Petrol,https://www.cars24.com/buy-used-hyundai-creta-2017-cars-pune-10654198710/
291,Pune,2019,Renault,Kwid  ,Renault Kwid  ,Manual,422099,14240,1,Petrol,https://www.cars24.com/buy-used-renault-kwid-2019-cars-pune-10694099713/
292,Pune,2020,KIA,SELTOS  ,KIA SELTOS  ,Manual,1278599,19355,1,Petrol,https://www.cars24.com/buy-used-kia-seltos-2020-cars-pune-1069630863/
293,Pune,2018,Maruti,Celerio  ,Maruti Celerio  ,Manual,454599,12017,1,Petrol,https://www.cars24.com/buy-used-maruti-celerio-2018-cars-pune-1060516060/
294,Pune,2014,Maruti,Swift Dzire ,Maruti Swift Dzire ,Manual,447599,29495,2,Petrol,https://www.cars24.com/buy-used-maruti-swift-dzire-2014-cars-mumbai-1039612060/
295,Pune,2014,Toyota,Innova  ,Toyota Innova  ,Manual,857699,95466,2,Diesel,https://www.cars24.com/buy-used-toyota-innova-2014-cars-mumbai-1030754264/
296,Pune,2020,Tata,Tiago  ,Tata Tiago  ,Manual,602199,21652,1,Petrol,https://www.cars24.com/buy-used-tata-tiago-2020-cars-mumbai-10349794791/
